[2026-05-26 17:46:31] train pipeline started
[2026-05-26 17:46:31] START clean stale train intermediates
[2026-05-26 17:46:31] DONE  clean stale train intermediates (0.0s)
[2026-05-26 17:46:31] START load data and make time splits
[2026-05-26 17:46:31] DONE  load data and make time splits (0.0s)
[2026-05-26 17:46:31] START build train candidates
[2026-05-26 17:51:08] DONE  build train candidates (276.8s)
[2026-05-26 17:51:08] START create train labels
[2026-05-26 17:51:24] DONE  create train labels (16.4s)
[2026-05-26 17:51:24] START build train features
[2026-05-26 17:51:25] build features chunk 1/16: part_000.parquet
[2026-05-26 17:54:48] build features chunk 2/16: part_001.parquet
[2026-05-26 17:58:22] build features chunk 3/16: part_002.parquet
[2026-05-26 18:02:09] build features chunk 4/16: part_003.parquet
[2026-05-26 18:05:56] build features chunk 5/16: part_004.parquet
[2026-05-26 18:10:15] build features chunk 6/16: part_005.parquet
[2026-05-26 18:13:57] build features chunk 7/16: part_006.parquet
[2026-05-26 18:17:38] build features chunk 8/16: part_007.parquet
[2026-05-26 18:21:57] build features chunk 9/16: part_008.parquet
[2026-05-26 18:26:09] build features chunk 10/16: part_009.parquet
[2026-05-26 18:30:19] build features chunk 11/16: part_010.parquet
[2026-05-26 18:34:21] build features chunk 12/16: part_011.parquet
[2026-05-26 18:38:06] build features chunk 13/16: part_012.parquet
[2026-05-26 18:42:21] build features chunk 14/16: part_013.parquet
[2026-05-26 18:46:23] build features chunk 15/16: part_014.parquet
[2026-05-26 18:50:42] build features chunk 16/16: part_015.parquet
[2026-05-26 18:54:46] DONE  build train features (3801.5s)
[2026-05-26 18:54:46] START prepare train matrix
[2026-05-26 18:55:12] prepare train matrix chunk 1: part_000.parquet
[2026-05-26 18:55:20] prepare train matrix chunk 2: part_001.parquet
[2026-05-26 18:55:29] prepare train matrix chunk 3: part_002.parquet
[2026-05-26 18:55:38] prepare train matrix chunk 4: part_003.parquet
[2026-05-26 18:55:47] prepare train matrix chunk 5: part_004.parquet
[2026-05-26 18:55:56] prepare train matrix chunk 6: part_005.parquet
[2026-05-26 18:56:05] prepare train matrix chunk 7: part_006.parquet
[2026-05-26 18:56:14] prepare train matrix chunk 8: part_007.parquet
[2026-05-26 18:56:23] prepare train matrix chunk 9: part_008.parquet
[2026-05-26 18:56:31] prepare train matrix chunk 10: part_009.parquet
[2026-05-26 18:56:40] prepare train matrix chunk 11: part_010.parquet
[2026-05-26 18:56:49] prepare train matrix chunk 12: part_011.parquet
[2026-05-26 18:56:58] prepare train matrix chunk 13: part_012.parquet
[2026-05-26 18:57:07] prepare train matrix chunk 14: part_013.parquet
[2026-05-26 18:57:16] prepare train matrix chunk 15: part_014.parquet
[2026-05-26 18:57:25] prepare train matrix chunk 16: part_015.parquet
[2026-05-26 18:57:42] DONE  prepare train matrix (176.1s)
[2026-05-26 18:57:42] START train LightGBM
[2026-05-26 18:57:44] train sample batch 1: read 500,000/66,128,156 rows, kept 100,548/3,000,000 sampled rows
[2026-05-26 18:57:44] train sample batch 2: read 1,000,000/66,128,156 rows, kept 200,648/3,000,000 sampled rows
[2026-05-26 18:57:45] train sample batch 3: read 1,500,000/66,128,156 rows, kept 214,816/3,000,000 sampled rows
[2026-05-26 18:57:46] train sample batch 4: read 2,000,000/66,128,156 rows, kept 224,740/3,000,000 sampled rows
[2026-05-26 18:57:46] train sample batch 5: read 2,500,000/66,128,156 rows, kept 235,112/3,000,000 sampled rows
[2026-05-26 18:57:47] train sample batch 6: read 3,000,000/66,128,156 rows, kept 245,008/3,000,000 sampled rows
[2026-05-26 18:57:47] train sample batch 7: read 3,500,000/66,128,156 rows, kept 254,908/3,000,000 sampled rows
[2026-05-26 18:57:48] train sample batch 8: read 4,000,000/66,128,156 rows, kept 265,328/3,000,000 sampled rows
[2026-05-26 18:57:48] train sample batch 9: read 4,117,421/66,128,156 rows, kept 267,624/3,000,000 sampled rows
[2026-05-26 18:57:49] train sample batch 10: read 4,617,421/66,128,156 rows, kept 368,212/3,000,000 sampled rows
[2026-05-26 18:57:49] train sample batch 11: read 5,117,421/66,128,156 rows, kept 469,524/3,000,000 sampled rows
[2026-05-26 18:57:50] train sample batch 12: read 5,617,421/66,128,156 rows, kept 484,236/3,000,000 sampled rows
[2026-05-26 18:57:51] train sample batch 13: read 6,117,421/66,128,156 rows, kept 494,604/3,000,000 sampled rows
[2026-05-26 18:57:51] train sample batch 14: read 6,617,421/66,128,156 rows, kept 504,896/3,000,000 sampled rows
[2026-05-26 18:57:52] train sample batch 15: read 7,117,421/66,128,156 rows, kept 515,088/3,000,000 sampled rows
[2026-05-26 18:57:52] train sample batch 16: read 7,617,421/66,128,156 rows, kept 525,584/3,000,000 sampled rows
[2026-05-26 18:57:53] train sample batch 17: read 8,117,421/66,128,156 rows, kept 535,732/3,000,000 sampled rows
[2026-05-26 18:57:53] train sample batch 18: read 8,246,925/66,128,156 rows, kept 538,392/3,000,000 sampled rows
[2026-05-26 18:57:54] train sample batch 19: read 8,746,925/66,128,156 rows, kept 640,604/3,000,000 sampled rows
[2026-05-26 18:57:54] train sample batch 20: read 9,246,925/66,128,156 rows, kept 740,912/3,000,000 sampled rows
[2026-05-26 18:57:56] train sample batch 21: read 9,746,925/66,128,156 rows, kept 755,864/3,000,000 sampled rows
[2026-05-26 18:57:56] train sample batch 22: read 10,246,925/66,128,156 rows, kept 766,032/3,000,000 sampled rows
[2026-05-26 18:57:57] train sample batch 23: read 10,746,925/66,128,156 rows, kept 776,428/3,000,000 sampled rows
[2026-05-26 18:57:57] train sample batch 24: read 11,246,925/66,128,156 rows, kept 786,856/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 25: read 11,746,925/66,128,156 rows, kept 797,684/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 26: read 12,246,925/66,128,156 rows, kept 807,872/3,000,000 sampled rows
[2026-05-26 18:57:58] train sample batch 27: read 12,370,561/66,128,156 rows, kept 810,396/3,000,000 sampled rows
[2026-05-26 18:57:59] train sample batch 28: read 12,870,561/66,128,156 rows, kept 910,608/3,000,000 sampled rows
[2026-05-26 18:58:26] train sample batch 79: read 36,541,423/66,128,156 rows, kept 2,423,128/3,000,000 sampled rows
[2026-05-26 18:58:26] train sample batch 80: read 37,041,423/66,128,156 rows, kept 2,432,912/3,000,000 sampled rows
[2026-05-26 18:58:26] train sample batch 81: read 37,188,080/66,128,156 rows, kept 2,435,732/3,000,000 sampled rows
[2026-05-26 18:58:27] train sample batch 82: read 37,688,080/66,128,156 rows, kept 2,536,804/3,000,000 sampled rows
[2026-05-26 18:58:28] train sample batch 83: read 38,188,080/66,128,156 rows, kept 2,638,428/3,000,000 sampled rows
[2026-05-26 18:58:28] train sample batch 84: read 38,688,080/66,128,156 rows, kept 2,654,744/3,000,000 sampled rows
[2026-05-26 18:58:29] train sample batch 85: read 39,188,080/66,128,156 rows, kept 2,665,016/3,000,000 sampled rows
[2026-05-26 18:58:29] train sample batch 86: read 39,688,080/66,128,156 rows, kept 2,675,584/3,000,000 sampled rows
[2026-05-26 18:58:30] train sample batch 87: read 40,188,080/66,128,156 rows, kept 2,686,080/3,000,000 sampled rows
[2026-05-26 18:58:31] train sample batch 88: read 40,688,080/66,128,156 rows, kept 2,696,680/3,000,000 sampled rows
[2026-05-26 18:58:31] train sample batch 89: read 41,188,080/66,128,156 rows, kept 2,707,192/3,000,000 sampled rows
[2026-05-26 18:58:31] train sample batch 90: read 41,332,994/66,128,156 rows, kept 2,710,104/3,000,000 sampled rows
[2026-05-26 18:58:32] train sample batch 91: read 41,832,994/66,128,156 rows, kept 2,810,588/3,000,000 sampled rows
[2026-05-26 18:58:33] train sample batch 92: read 42,332,994/66,128,156 rows, kept 2,911,728/3,000,000 sampled rows
[2026-05-26 18:58:33] train sample batch 93: read 42,832,994/66,128,156 rows, kept 2,927,832/3,000,000 sampled rows
[2026-05-26 18:58:34] train sample batch 94: read 43,332,994/66,128,156 rows, kept 2,938,348/3,000,000 sampled rows
[2026-05-26 18:58:34] train sample batch 95: read 43,832,994/66,128,156 rows, kept 2,948,812/3,000,000 sampled rows
[2026-05-26 18:58:35] train sample batch 96: read 44,332,994/66,128,156 rows, kept 2,959,024/3,000,000 sampled rows
[2026-05-26 18:58:35] train sample batch 97: read 44,832,994/66,128,156 rows, kept 2,969,148/3,000,000 sampled rows
[2026-05-26 18:58:36] train sample batch 98: read 45,332,994/66,128,156 rows, kept 2,979,284/3,000,000 sampled rows
[2026-05-26 18:58:36] train sample batch 99: read 45,477,635/66,128,156 rows, kept 2,982,024/3,000,000 sampled rows
[2026-05-26 18:58:37] train sample batch 100: read 45,977,635/66,128,156 rows, kept 3,000,000/3,000,000 sampled rows
[2026-05-26 18:58:50] training sample ready: rows=3,000,000, positives=750,079, negatives=2,249,921
Training until validation scores don't improve for 100 rounds
[50]	valid_0's auc: 0.874395	valid_0's binary_logloss: 0.392781
[100]	valid_0's auc: 0.881412	valid_0's binary_logloss: 0.365198
[150]	valid_0's auc: 0.884611	valid_0's binary_logloss: 0.357186
[200]	valid_0's auc: 0.886451	valid_0's binary_logloss: 0.353777
[250]	valid_0's auc: 0.887751	valid_0's binary_logloss: 0.351696
[300]	valid_0's auc: 0.888658	valid_0's binary_logloss: 0.350322
[350]	valid_0's auc: 0.889373	valid_0's binary_logloss: 0.34925
[400]	valid_0's auc: 0.889864	valid_0's binary_logloss: 0.34852
[450]	valid_0's auc: 0.890272	valid_0's binary_logloss: 0.347903
[500]	valid_0's auc: 0.890593	valid_0's binary_logloss: 0.347425
[550]	valid_0's auc: 0.890849	valid_0's binary_logloss: 0.34704
[600]	valid_0's auc: 0.891087	valid_0's binary_logloss: 0.346689
[650]	valid_0's auc: 0.891279	valid_0's binary_logloss: 0.346404
[700]	valid_0's auc: 0.891456	valid_0's binary_logloss: 0.34614
[750]	valid_0's auc: 0.891619	valid_0's binary_logloss: 0.345897
[800]	valid_0's auc: 0.891767	valid_0's binary_logloss: 0.345679
[850]	valid_0's auc: 0.891875	valid_0's binary_logloss: 0.345522
[900]	valid_0's auc: 0.891972	valid_0's binary_logloss: 0.345377
[950]	valid_0's auc: 0.892063	valid_0's binary_logloss: 0.345237
[1000]	valid_0's auc: 0.892165	valid_0's binary_logloss: 0.345092
Did not meet early stopping. Best iteration is:
[1000]	valid_0's auc: 0.892165	valid_0's binary_logloss: 0.345092
Holdout AUC: 0.8921645162772738
[2026-05-26 19:06:49] DONE  train LightGBM (547.1s)
[2026-05-26 19:06:49] START clean train intermediates
[2026-05-26 19:06:50] removed intermediate: /kaggle/working/CS116_Project/data/processed/train_features_chunks
[2026-05-26 19:06:50] removed intermediate: /kaggle/working/CS116_Project/data/processed/train_model_ready_chunks
[2026-05-26 19:06:50] removed intermediate: /kaggle/working/CS116_Project/data/processed/train_candidates.parquet
[2026-05-26 19:06:50] removed intermediate: /kaggle/working/CS116_Project/data/processed/train_dataset_labels.parquet
[2026-05-26 19:06:50] DONE  clean train intermediates (1.0s)
[2026-05-26 19:06:50] train pipeline finished
!python main_valid.py
[2026-05-26 19:06:55] validation pipeline started
[2026-05-26 19:06:55] START clean stale validation intermediates
[2026-05-26 19:06:55] DONE  clean stale validation intermediates (0.0s)
[2026-05-26 19:06:55] START load data and make time splits
[2026-05-26 19:06:55] DONE  load data and make time splits (0.0s)
[2026-05-26 19:06:55] START build validation candidates
[2026-05-26 19:12:56] DONE  build validation candidates (361.7s)
[2026-05-26 19:12:56] START create validation labels
[2026-05-26 19:13:00] DONE  create validation labels (3.5s)
[2026-05-26 19:13:00] START label validation candidates
[2026-05-26 19:13:14] DONE  label validation candidates (14.7s)
[2026-05-26 19:13:14] START estimate validation candidate recall

Candidate recall report
  Ground truth: users=862,958, pairs=3,432,162, items=13,615
  Candidates: users=1,648,890, pairs=68,440,611, items=17,891
  Recall: pair=29.25%, user_hit=50.96%, avg_user=30.27%, median_user=11.11%, oracle_P@10=11.5872
  Hits: hit_pairs=1,004,072, users_with_hit=439,753
  Candidate items per candidate user: min=3, mean=41.51, median=42.00, p75=53.00, p90=60.00, p95=63.00, max=84
  Candidate items per label user: min=0, mean=32.59, median=41.00, p75=54.00, p90=60.00, p95=63.00, max=84, zero_users=274,364
[2026-05-26 19:13:42] removed intermediate: /kaggle/working/CS116_Project/data/processed/valid_candidates.parquet
[2026-05-26 19:13:42] removed intermediate: /kaggle/working/CS116_Project/data/processed/valid_gt.parquet
[2026-05-26 19:13:42] DONE  estimate validation candidate recall (28.0s)
[2026-05-26 19:13:42] START prepare validation preprocess spec
[2026-05-26 19:13:42] DONE  prepare validation preprocess spec (0.0s)
[2026-05-26 19:13:42] START build validation features and prepare matrix
[2026-05-26 19:13:44] build+prepare validation chunk 1/16: part_000.parquet
[2026-05-26 19:17:29] build+prepare validation chunk 2/16: part_001.parquet
[2026-05-26 19:21:37] build+prepare validation chunk 3/16: part_002.parquet
[2026-05-26 19:25:24] build+prepare validation chunk 4/16: part_003.parquet
[2026-05-26 19:29:03] build+prepare validation chunk 5/16: part_004.parquet
[2026-05-26 19:33:06] build+prepare validation chunk 6/16: part_005.parquet
[2026-05-26 19:36:45] build+prepare validation chunk 7/16: part_006.parquet
[2026-05-26 19:40:26] build+prepare validation chunk 8/16: part_007.parquet
[2026-05-26 19:44:34] build+prepare validation chunk 9/16: part_008.parquet
[2026-05-26 19:48:30] build+prepare validation chunk 10/16: part_009.parquet
[2026-05-26 19:52:10] build+prepare validation chunk 11/16: part_010.parquet
[2026-05-26 19:56:33] build+prepare validation chunk 12/16: part_011.parquet
[2026-05-26 20:00:11] build+prepare validation chunk 13/16: part_012.parquet
[2026-05-26 20:04:19] build+prepare validation chunk 14/16: part_013.parquet
[2026-05-26 20:08:07] build+prepare validation chunk 15/16: part_014.parquet
[2026-05-26 20:12:15] build+prepare validation chunk 16/16: part_015.parquet
[2026-05-26 20:16:25] removed intermediate: /kaggle/working/CS116_Project/data/processed/valid_dataset_labels.parquet
[2026-05-26 20:16:25] DONE  build validation features and prepare matrix (3763.0s)
[2026-05-26 20:16:25] START predict validation top-k
[2026-05-26 20:18:27] predict batch 1: 2,000,000/68,440,611 rows, kept 970,360 top-k rows for 102,905 users
[2026-05-26 20:20:24] predict batch 2: 4,000,000/68,440,611 rows, kept 1,027,968 top-k rows for 102,905 users
[2026-05-26 20:20:39] predict batch 3: 4,267,128/68,440,611 rows, kept 1,028,479 top-k rows for 102,905 users
[2026-05-26 20:22:27] predict batch 4: 6,267,128/68,440,611 rows, kept 1,999,548 top-k rows for 205,934 users
[2026-05-26 20:24:34] predict batch 5: 8,267,128/68,440,611 rows, kept 2,057,630 top-k rows for 205,934 users
[2026-05-26 20:24:49] predict batch 6: 8,546,948/68,440,611 rows, kept 2,058,221 top-k rows for 205,934 users
[2026-05-26 20:26:43] predict batch 7: 10,546,948/68,440,611 rows, kept 3,030,356 top-k rows for 308,967 users
[2026-05-26 20:28:33] predict batch 8: 12,546,948/68,440,611 rows, kept 3,087,416 top-k rows for 308,967 users
[2026-05-26 20:28:48] predict batch 9: 12,819,108/68,440,611 rows, kept 3,088,019 top-k rows for 308,967 users
[2026-05-26 20:30:40] predict batch 10: 14,819,108/68,440,611 rows, kept 4,062,890 top-k rows for 412,477 users
[2026-05-26 20:32:30] predict batch 11: 16,819,108/68,440,611 rows, kept 4,121,865 top-k rows for 412,477 users
[2026-05-26 20:32:45] predict batch 12: 17,105,454/68,440,611 rows, kept 4,122,545 top-k rows for 412,477 users
[2026-05-26 20:34:57] predict batch 13: 19,105,454/68,440,611 rows, kept 5,093,835 top-k rows for 515,458 users
[2026-05-26 20:36:49] predict batch 14: 21,105,454/68,440,611 rows, kept 5,151,122 top-k rows for 515,458 users
